"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"VMAC",3.94864309707893e-15,0.539394767819478,0.027,0.016,2.17060859689526e-10
"NBPF15",4.04073708210037e-15,0.414704641766689,0.08,0.06,2.2212335814014e-10
"MAD2L1",4.1380490909024e-15,0.434706480989112,0.045,0.03,2.27472696575996e-10
"RAD54B",4.25156810287987e-15,1.05814808809357,0.01,0.004,2.3371295018341e-10
"MMD",4.27738091668097e-15,0.520253402550058,0.047,0.032,2.3513190637087e-10
"NMT1",4.2823328429111e-15,0.203377666573626,0.105,0.081,2.35404118707666e-10
"BEST1",4.37085405382342e-15,-0.875610870168433,0.022,0.038,2.40270218192727e-10
"SAAL1",4.39646063262664e-15,0.472768499489263,0.048,0.033,2.41677837436119e-10
"STX5",4.42995576782274e-15,-0.449831201382291,0.133,0.162,2.43519098512984e-10
"CRADD",4.51899711620632e-15,0.407383457485451,0.038,0.025,2.48413790474978e-10
"HIST1H4J",4.62089105298012e-15,-1.29757363149835,0.009,0.021,2.5401500207337e-10
"TRIM33",4.68224244563928e-15,0.449384191223245,0.094,0.072,2.57387549479237e-10
"PPIP5K1",4.79512156004875e-15,0.730020920837951,0.024,0.014,2.6359262727744e-10
"SLC35B1",4.89477923198873e-15,0.282734687391691,0.105,0.08,2.69070909161653e-10
"TMEM234",4.97880672537158e-15,0.561708284651615,0.037,0.024,2.73689984500401e-10
"GEMIN2",5.01764810093729e-15,0.545048587014945,0.034,0.021,2.75825133756624e-10
"SLFN11",5.10889775547634e-15,-0.531294949879959,0.059,0.082,2.8084121851629e-10
"WDR82",5.17001145309801e-15,0.26243937852395,0.185,0.154,2.84200699588251e-10
"AC147651.4",5.28163884507778e-15,0.99131462871151,0.012,0.006,2.90336968952771e-10
"RCC1",5.31991489457038e-15,-0.507166751553177,0.084,0.11,2.92441041669428e-10
"TUFT1",5.5613033037623e-15,-1.87849874369029,0.004,0.014,3.05710403911117e-10
"FIG4",5.60469905748426e-15,0.555917819155929,0.035,0.023,3.08095911888967e-10
"TMEM183A",5.62232274045324e-15,0.246277313929123,0.198,0.166,3.09064703365455e-10
"LIN9",5.73635663513505e-15,0.994129847428517,0.015,0.008,3.15333260590009e-10
"ZNF701",5.75111819121547e-15,0.717975183673585,0.031,0.019,3.16144718089305e-10
"ZNF341",5.77401956935528e-15,0.946510889003326,0.016,0.008,3.17403629747029e-10
"MARK2",5.81752767391671e-15,0.433799177174349,0.085,0.064,3.19795313762875e-10
"SYS1",5.85856782499915e-15,-0.529898717639221,0.089,0.115,3.22051331908028e-10
"MIR762HG",5.90320776745106e-15,0.93579276988123,0.019,0.01,3.24505234184552e-10
"MUM1",5.91952020027913e-15,0.251789748600673,0.063,0.045,3.25401944929544e-10
"COX18",6.16813241693189e-15,0.704140578256952,0.028,0.017,3.39068407091163e-10
"MTFMT",6.25944802405744e-15,0.395176088762154,0.055,0.038,3.44088117330462e-10
"RASSF5",6.32844615572474e-15,0.182599832716546,0.316,0.276,3.47881013626345e-10
"C16orf45",6.34132727931622e-15,0.646400207435804,0.031,0.019,3.48589101871292e-10
"SCAI",6.35379279542135e-15,0.442094239817158,0.053,0.037,3.49274343757107e-10
"PGAP2",6.54315071184457e-15,0.498466679763968,0.043,0.028,3.59683537780808e-10
"TRIM52",6.56900484605564e-15,0.526261491090218,0.06,0.042,3.61104765392525e-10
"BLOC1S3",6.5862961826824e-15,0.81078091654467,0.017,0.009,3.62055287458234e-10
"ST8SIA4",6.60441323405408e-15,0.269281239013572,0.17,0.14,3.63051199889187e-10
"WDR81",6.63455694909326e-15,0.809573286801587,0.019,0.01,3.64708230048606e-10
"ERCC2",6.70575251120988e-15,0.63986113806095,0.025,0.014,3.68621921293718e-10
"ZNF34",6.80912488998389e-15,0.603722253083237,0.022,0.012,3.74304404327304e-10
"IQGAP1",6.83513182384104e-15,0.164277870934574,0.448,0.408,3.75734031488366e-10
"NINJ1",6.84849244209532e-15,-0.455742372243485,0.138,0.167,3.76468478034422e-10
"PSMA3-AS1",6.91685768187552e-15,0.390467164329841,0.138,0.112,3.80226583630379e-10
"TASP1",7.09686525206427e-15,0.419705736182055,0.061,0.044,3.90121779771225e-10
"SLC4A7",7.12166138542848e-15,0.256119636135413,0.177,0.147,3.91484848018389e-10
"TMEM71",7.22567225203583e-15,-0.53209337880551,0.06,0.083,3.97202429366662e-10
"SLC26A6",7.26961486985538e-15,0.664424385569233,0.026,0.015,3.9961799901082e-10
"ATP5S",7.2953457181397e-15,0.38573725488249,0.068,0.049,4.01032449471857e-10
"TTF1",7.46237580858716e-15,0.348882842451702,0.078,0.058,4.10214260573845e-10
"FKBP1B",7.47485786267472e-15,0.742306824596209,0.017,0.009,4.10900411569092e-10
"LAX1",7.65040969988723e-15,0.36325773909592,0.102,0.079,4.20550671612501e-10
"KIAA0556",7.91908658186009e-15,0.725907800599694,0.027,0.016,4.35320108491431e-10
"FAM199X",7.9385510180104e-15,0.480749740817149,0.068,0.049,4.3639008801105e-10
"GDAP1",8.01477562896605e-15,0.91195923544844,0.018,0.009,4.40580231099893e-10
"NR2F6",8.37233799664599e-15,0.922907232488975,0.014,0.007,4.60235792013627e-10
"ESS2",8.40795117267004e-15,0.50726680283197,0.05,0.035,4.62193483912845e-10
"AC139887.2",8.47348993523068e-15,1.26553485017426,0.01,0.004,4.65796215229566e-10
"PPP1R13B",8.58856249189445e-15,-1.30390511522024,0.01,0.023,4.7212186874193e-10
"KIAA1328",8.61941983358992e-15,0.539163306368569,0.04,0.026,4.73818127672271e-10
"LRRFIP2",9.02624677413703e-15,0.310956828229485,0.16,0.132,4.96181811421087e-10
"APEX1",9.04381876509369e-15,0.200678266949152,0.203,0.17,4.97147761335965e-10
"PSME3",9.33317650220332e-15,0.299960858633617,0.136,0.109,5.13054045502618e-10
"MPDU1",9.4274907836656e-15,0.363162853423751,0.091,0.069,5.18238595868882e-10
"NPHP3",9.46631504708515e-15,0.742944259517723,0.024,0.014,5.20372804453318e-10
"PPP4R2",9.49010478788053e-15,0.23005439131738,0.259,0.223,5.21680550294581e-10
"PDE7A",9.6345431043935e-15,-0.370393493656631,0.114,0.143,5.29620468991615e-10
"WDR45B",9.69466121776817e-15,-0.373686115722893,0.091,0.118,5.32925221801934e-10
"BBS10",9.73577165987141e-15,0.879926542629557,0.01,0.004,5.35185103914791e-10
"PRKACA",9.76790357715562e-15,0.709843844314165,0.025,0.014,5.36951427539822e-10
"REPIN1",9.77353232370875e-15,0.580298233488659,0.036,0.023,5.37260845366594e-10
"ZNF852",9.83119635260938e-15,0.903665195777503,0.017,0.009,5.4043069469929e-10
"RELL2",1.00362011862435e-14,0.529904465274869,0.037,0.024,5.51700015408992e-10
"SDHA",1.00700710425883e-14,0.230530364343289,0.233,0.199,5.53561875282122e-10
"ATG16L2",1.0123615835869e-14,0.41933432908683,0.071,0.052,5.56505286113554e-10
"ABHD18",1.01262561438275e-14,0.388851638817147,0.088,0.067,5.56650426482341e-10
"AAR2",1.02609644555444e-14,0.416140884351248,0.07,0.051,5.64055477085729e-10
"MIPEP",1.1138408423088e-14,0.755520667828903,0.02,0.011,6.12289449425572e-10
"ATPAF2",1.1261546822493e-14,0.487170311860022,0.037,0.024,6.19058490379263e-10
"UBXN11",1.13855238021164e-14,0.34671276917689,0.078,0.058,6.25873628926143e-10
"NUDT15",1.15342868362317e-14,-0.654180008465552,0.034,0.052,6.34051281674493e-10
"ARHGAP45",1.17547268167667e-14,0.332714348220617,0.194,0.165,6.46169087844483e-10
"ITGA6",1.22004061864201e-14,-0.811863001189675,0.023,0.039,6.70668528473701e-10
"TTI1",1.22487264984284e-14,0.606864004859071,0.04,0.026,6.7332474434511e-10
"ZNF528",1.27897225315203e-14,0.608050616592544,0.018,0.009,7.03063837280202e-10
"TSEN2",1.30733224925904e-14,0.751256637553733,0.019,0.01,7.18653610740189e-10
"KLHL20",1.31622724819242e-14,0.415877499437393,0.07,0.051,7.23543280603857e-10
"ZNF426",1.33064749953375e-14,0.478280208663879,0.057,0.04,7.31470236968697e-10
"ZNF337",1.33446836806936e-14,0.67880632328817,0.027,0.016,7.3357060661141e-10
"ANKRD9",1.34530594948885e-14,-2.16399573355618,0.003,0.013,7.39528133493516e-10
"PEMT",1.37811208551557e-14,0.378640766773552,0.05,0.035,7.57561994528766e-10
"SLCO4A1",1.38437378851355e-14,-0.945208658639305,0.022,0.038,7.61004115283784e-10
"PFAS",1.39116756191881e-14,0.983312693437038,0.012,0.006,7.64738720462387e-10
"AC008124.1",1.4524921181085e-14,0.686250238147985,0.028,0.017,7.98449442245425e-10
"ELK3",1.46807247829152e-14,0.365459187134911,0.087,0.066,8.07014122041633e-10
"SETD4",1.49143835028707e-14,0.616497127829335,0.035,0.023,8.19858575536305e-10
"RNF169",1.49303168195411e-14,0.494022924672015,0.046,0.031,8.20734445886993e-10
"KLRC4",1.51971103817129e-14,-0.833178461941586,0.044,0.064,8.35400354793138e-10
"NAA40",1.52444768464915e-14,0.569884405336448,0.034,0.022,8.38004136728486e-10
"PFDN4",1.53312722460075e-14,0.256509163820027,0.145,0.117,8.42775366635276e-10
"OTUD4",1.53699633133251e-14,0.482934728878429,0.079,0.059,8.44902253296793e-10
"TM6SF1",1.54640363169115e-14,1.02732572026264,0.01,0.004,8.50073540376944e-10
"CHMP6",1.5545345407071e-14,0.296200007857829,0.062,0.044,8.545431823721e-10
"HNRNPL",1.59862119817609e-14,-0.391525711235964,0.19,0.22,8.78778058849379e-10
"STARD3NL",1.61999514915762e-14,0.299364625279446,0.163,0.134,8.90527533443435e-10
"RFWD3",1.62345509218856e-14,0.493985829913078,0.044,0.03,8.92429498726975e-10
"PCNX1",1.62932351561376e-14,0.466286691395181,0.081,0.061,8.95655429768039e-10
"OTULIN",1.65773379005668e-14,0.394408995410861,0.111,0.087,9.11272841732058e-10
"WASHC2A",1.66423381457247e-14,0.469800081826282,0.073,0.054,9.14845970208634e-10
"KDM7A",1.67387197439596e-14,0.406953501113559,0.087,0.066,9.20144163045202e-10
"IL2",1.70187455074705e-14,-1.70847433725773,0.009,0.021,9.35537459291161e-10
"ASB16-AS1",1.70204763834925e-14,0.390462515347539,0.037,0.024,9.35632607276964e-10
"CPTP",1.70839608911374e-14,0.447772250757732,0.065,0.047,9.39122414146714e-10
"TFAP4",1.71061596451959e-14,0.544186593630319,0.022,0.012,9.40342701856064e-10
"NCK1-DT",1.74323133308397e-14,0.804165717825576,0.017,0.009,9.58271696109589e-10
"C14orf2",1.74379667829618e-14,-0.571873481984459,0.106,0.133,9.58582472026194e-10
"SPSB1",1.75492940130007e-14,0.389148632544581,0.055,0.039,9.64702241188661e-10
"GABPB2",1.76051615922875e-14,0.618845015492107,0.038,0.025,9.67773337889634e-10
"PUS1",1.76308650935845e-14,0.522598258822092,0.038,0.024,9.69186285059434e-10
"ZNF594",1.7852932133663e-14,1.00720147694741,0.011,0.005,9.81393532319588e-10
"POLD1",1.79199157763675e-14,0.520133202645027,0.026,0.016,9.85075690142696e-10
"TAB2",1.82030579989666e-14,0.330715952485311,0.121,0.096,1.00064030126119e-09
"TTC31",1.89751808591959e-14,0.433381208554585,0.046,0.031,1.04308466701086e-09
"ZFP36L1",1.89782598226818e-14,0.134795070889203,0.57,0.531,1.04325392071264e-09
"NR5A2",1.9358522908687e-14,1.1305037423551,0.01,0.004,1.06415736281344e-09
"EGLN1",1.99573114939174e-14,0.356502943735864,0.084,0.063,1.09707337013213e-09
"SLC36A1",1.99834905892904e-14,0.870073050076324,0.02,0.011,1.09851246118388e-09
"SMG5",2.01081805502486e-14,0.370343917001645,0.103,0.08,1.10536679302771e-09
"KHDC1",2.01218680805265e-14,0.726579246717507,0.02,0.011,1.10611921025462e-09
"SYNPO2",2.02447339192242e-14,0.953797714618582,0.013,0.006,1.11287326827368e-09
"MORC2",2.04689125367428e-14,1.16783555370852,0.015,0.007,1.12519659105729e-09
"STK16",2.05448568690696e-14,0.295286682320633,0.084,0.063,1.12937132694962e-09
"PIK3R4",2.07166693555252e-14,0.522348016951994,0.052,0.036,1.13881603114257e-09
"CTSZ",2.16552889739874e-14,0.59608826222794,0.037,0.024,1.19041289018906e-09
"NXPH4",2.20699283371541e-14,0.73630305744288,0.025,0.015,1.2132060306217e-09
"SAMD10",2.21772370158509e-14,0.591058470752184,0.022,0.012,1.21910489599834e-09
"ZCCHC18",2.22012723423813e-14,0.840841278321109,0.019,0.01,1.22042614193304e-09
"AP1S2",2.2550280411174e-14,0.265392897608757,0.103,0.079,1.23961146448264e-09
"DBNDD2",2.329586481496e-14,-0.896516571002397,0.018,0.032,1.28059698474316e-09
"ATG10",2.38142939436728e-14,0.465932210787231,0.036,0.023,1.30909555237764e-09
"ZNF771",2.40455084089607e-14,0.641047102071436,0.023,0.013,1.32180564274898e-09
"RANBP3",2.49071413167052e-14,0.337612148083317,0.106,0.083,1.3691704653206e-09
"TRAF1",2.52231130079488e-14,0.202531478410391,0.177,0.146,1.38653974515996e-09
"FAM122A",2.53975781715436e-14,0.389985326241796,0.066,0.048,1.39613026966792e-09
"PRDX1",2.57137838320668e-14,-0.264734566455538,0.453,0.481,1.41351241103254e-09
"UVSSA",2.646154962639e-14,0.600523594082893,0.037,0.024,1.45461784451228e-09
"MFSD5",2.69201876002786e-14,0.308241323903734,0.106,0.083,1.47982963257491e-09
"TMED9",2.75494166807469e-14,0.166575869341048,0.314,0.276,1.51441898435734e-09
"CCDC142",2.78495177230439e-14,0.862445878769842,0.021,0.012,1.53091583875345e-09
"HYLS1",2.80348485093131e-14,0.940332671352677,0.02,0.011,1.54110365740545e-09
"ELAVL1",2.84878143056111e-14,0.202428715553901,0.184,0.153,1.56600364019375e-09
"AC109826.1",2.84974192239161e-14,0.833477093494675,0.019,0.01,1.56653163215789e-09
"ZBTB40",2.86204998415706e-14,0.510710839427147,0.054,0.038,1.57329749679098e-09
"TMEM64",3.05321037410316e-14,-0.827148490587538,0.022,0.038,1.67838027474825e-09
"RFC5",3.0647546277924e-14,0.499784364412957,0.033,0.021,1.68472626644376e-09
"KMT2B",3.07190321880137e-14,0.527924187342636,0.057,0.041,1.6886559184073e-09
"EYA3",3.08325117413728e-14,0.516121550435432,0.048,0.033,1.694894002935e-09
"ATP5F1B",3.08852937297639e-14,-0.260232207670587,0.385,0.412,1.69779548161885e-09
"GeneID:102723863",3.10261806663092e-14,-1.29086555596295,0.013,0.026,1.70554017740768e-09
"SEPSECS-AS1",3.13086389933762e-14,0.81950817213235,0.016,0.008,1.72106719410488e-09
"KHK",3.16132835014867e-14,0.674526814982237,0.021,0.012,1.73781380736023e-09
"SETD7",3.22327451143941e-14,-1.11837132615932,0.01,0.022,1.77186623168336e-09
"NUP50-DT",3.23524669744263e-14,0.842137599144158,0.014,0.007,1.77844746205119e-09
"PRDM2",3.23626117544645e-14,0.273059793477783,0.174,0.145,1.77900513075467e-09
"MGAT4B",3.27942801550372e-14,0.732960606814803,0.031,0.02,1.80273437440255e-09
"LINC01806",3.32363984758806e-14,0.935219132817781,0.019,0.01,1.82703806061763e-09
"RHBDD1",3.47137309201665e-14,0.524610696876871,0.032,0.021,1.90824850241247e-09
"RPL13AP5",3.49131457219469e-14,-1.37470787099992,0.009,0.02,1.91921053348115e-09
"AC147067.1",3.53264847919852e-14,1.21783319487347,0.01,0.005,1.94193219550022e-09
"POGK",3.55885566323895e-14,0.563299179156584,0.062,0.045,1.95633854663908e-09
"SMCR8",3.6721098108849e-14,0.611933505694415,0.034,0.022,2.01859548414154e-09
"SLC14A1",3.74437147477526e-14,1.19754321429107,0.01,0.005,2.05831844339871e-09
"KDM2A",3.74765299129753e-14,-0.312840319473385,0.171,0.204,2.06012232584617e-09
"CHST14",3.83148712230601e-14,0.669260885095758,0.021,0.012,2.10620678600284e-09
"BDH1",3.89495777755295e-14,0.438463685387686,0.037,0.024,2.14109723989863e-09
"LOC101060038",4.08544787619034e-14,-0.727054754407823,0.016,0.03,2.24581155202059e-09
"MAP3K1",4.1136596397196e-14,0.427191319995248,0.067,0.049,2.26131984055026e-09
"LOC100130872",4.18032931941018e-14,-2.20424801526569,0.002,0.011,2.29796883017297e-09
"SPRYD4",4.21714433837412e-14,0.617616531730143,0.023,0.014,2.31820641424764e-09
"AC245014.3",4.31769223415608e-14,-1.00492050014974,0.017,0.031,2.37347859803794e-09
"LIAS",4.3374669554047e-14,0.468029500309881,0.036,0.023,2.38434896005552e-09
"THTPA",4.3912038842791e-14,0.533539594812227,0.035,0.023,2.41388868722707e-09
"CYTH2",4.43989697341965e-14,-0.466736218565693,0.085,0.11,2.44065576525852e-09
"METTL2A",4.47545093288172e-14,0.494036783926048,0.04,0.027,2.46020013231441e-09
"ZNF485",4.50656262389147e-14,1.00938745428693,0.01,0.004,2.47730253997938e-09
"RRP9",4.51425837832681e-14,0.418866160407458,0.05,0.035,2.48153297315003e-09
"SPIN4",4.53187851757912e-14,1.03649819915851,0.013,0.006,2.49121893989842e-09
"NOA1",4.54888917163655e-14,0.287684582061932,0.094,0.072,2.50056986654033e-09
"MRPL50",4.64588347998578e-14,0.245325058114378,0.12,0.095,2.55388860778298e-09
"CNBP",4.73110878471656e-14,-0.123247155162266,0.649,0.672,2.60073781004654e-09
"NLRP3",4.74721967794336e-14,-1.29208970062595,0.011,0.023,2.60959412916225e-09
"KLHL25",4.76108810986923e-14,-1.2231987129316,0.01,0.022,2.61721774487621e-09
"LINC00158",4.79300841898154e-14,0.97000744938883,0.013,0.006,2.63476465799835e-09
"IFNAR2",4.80241648627492e-14,0.295283079511448,0.071,0.053,2.63993636667019e-09
"SSBP4",4.88018649069119e-14,0.201565148855681,0.125,0.1,2.68268731579785e-09
"TTC27",4.98331000979284e-14,0.514314333769677,0.038,0.025,2.73937534548322e-09
"GMPR2",4.98704257778161e-14,0.27371945972622,0.091,0.07,2.74142717543233e-09
"SNX18",5.08075434938163e-14,0.476691893931087,0.057,0.04,2.79294147339857e-09
"BICDL1",5.09958347748055e-14,-0.470176647616555,0.065,0.088,2.80329203340583e-09
"PIK3CB",5.12042471556983e-14,0.532792334252534,0.061,0.044,2.81474867039589e-09
"ALAS1",5.16632327465095e-14,0.315795170411758,0.075,0.055,2.83997956730837e-09
"GAMT",5.16904312270366e-14,0.429624394732679,0.051,0.036,2.84147469498143e-09
"WWP1",5.2153144243998e-14,0.434722376294575,0.084,0.064,2.86691049223681e-09
"STX12",5.28395227975684e-14,0.304840496185573,0.122,0.097,2.90464140770513e-09
"RBM7",5.34499755831108e-14,-0.529252197944272,0.068,0.091,2.93819860777918e-09
"IDH1",5.3564079528548e-14,0.361176502290244,0.054,0.038,2.94447101576381e-09
"ALG10B",5.42920721209621e-14,0.891269853901154,0.014,0.007,2.98448949656141e-09
"CHD2",5.55684547089147e-14,-0.23666042395385,0.318,0.353,3.05465352380375e-09
"KIAA1191",5.67037435003416e-14,-0.32488727061702,0.134,0.163,3.11706148395728e-09
"BLZF1",5.82663906189747e-14,0.375870325371982,0.068,0.05,3.20296175871566e-09
"PTCH2",5.87034738038517e-14,-1.07858177833436,0.015,0.028,3.22698865847153e-09
"GIGYF1",5.93265130910953e-14,0.611490316353785,0.046,0.032,3.2612377511306e-09
"AMICA1",5.93400473073929e-14,-0.969271465545943,0.01,0.022,3.2619817405347e-09
"ZNF782",5.9781023577507e-14,0.923815554695453,0.017,0.009,3.28622264707913e-09
"SESN3",6.04708654598149e-14,-0.640650877865966,0.072,0.095,3.32414394519148e-09
"RAMMET",6.08953395378394e-14,0.280629951169192,0.125,0.1,3.34747770973457e-09
"CEBPZ",6.10925122335379e-14,-0.284043872370802,0.247,0.279,3.35831648998981e-09
"TERF2",6.14446977420654e-14,0.660349403222378,0.034,0.022,3.37767647957908e-09
"STAG1",6.41248597090082e-14,0.31726890398043,0.131,0.106,3.52500766306389e-09
"AL390728.6",6.74686873780038e-14,1.08911136273623,0.011,0.005,3.70882121385625e-09
"CSTF2T",6.76596660349416e-14,0.429316594033027,0.064,0.046,3.71931950160678e-09
"MAPK8",6.80165888973984e-14,-0.548340506675108,0.055,0.077,3.73893990827889e-09
"CHRM3-AS2",6.84724872079368e-14,0.529934244446892,0.041,0.027,3.76400109430749e-09
"BOP1",6.96846951802983e-14,0.383918537893319,0.068,0.05,3.83063737875618e-09
"MLLT1",7.01627646512964e-14,0.717428329870301,0.026,0.016,3.85691733564642e-09
"COG3",7.26749511729249e-14,-0.409476451286636,0.075,0.1,3.99501474092686e-09
"OXA1L",7.35702877276821e-14,0.232888587133363,0.235,0.202,4.04423228667841e-09
"RELL1",7.46729115871951e-14,-0.462575590074731,0.069,0.093,4.1048446228597e-09
"DHX37",7.57649115203078e-14,0.622852553036219,0.037,0.024,4.16487295118284e-09
"GABPB1-AS1",7.76443798965697e-14,0.287029341221294,0.133,0.107,4.26818920729433e-09
"METTL16",7.86716917052282e-14,0.431278030854525,0.078,0.058,4.3246615647281e-09
"ZFP82",7.97570615385959e-14,0.620935000305415,0.031,0.019,4.38432542983815e-09
"UBE2N",8.10315720777267e-14,0.142451509853163,0.357,0.316,4.45438654868471e-09
"DDIT3",8.14188553575435e-14,-0.466372252072517,0.143,0.172,4.47567589785952e-09
"SEC13",8.15765063120671e-14,0.194452680699433,0.216,0.184,4.48434212848064e-09
"ATP5L2",8.18517584070672e-14,-2.32643342955819,0.004,0.013,4.49947301139489e-09
"RSBN1",8.21054282824178e-14,-0.296720546317243,0.2,0.231,4.51341749811279e-09
"LAS1L",8.33952185877789e-14,0.377691811649417,0.07,0.052,4.58431856098879e-09
"RPS6KA3",8.44316594544294e-14,0.3443502825081,0.149,0.123,4.64129275186944e-09
"TRIM32",8.44420845459478e-14,0.662225647466811,0.022,0.013,4.6418658295753e-09
"AC243829.4",8.58757369875378e-14,0.458493099577808,0.071,0.052,4.72067513794194e-09
"POLR2L",8.61556157518116e-14,0.110592576700183,0.567,0.534,4.73606035349284e-09
"LIN7B",8.78151717333448e-14,0.420692854746278,0.03,0.018,4.8272878053537e-09
"NR2C1",8.88088772477124e-14,0.445036092943249,0.061,0.044,4.881912791184e-09
"CCDC191",8.95194454756287e-14,0.87234959092065,0.016,0.009,4.92097343724079e-09
"DCUN1D1",9.00793592677433e-14,0.380301980483958,0.071,0.053,4.95175245830712e-09
"ABLIM1",9.07322444729649e-14,0.231723035863332,0.274,0.239,4.98764221092335e-09
"ABCF1",9.25917720346484e-14,0.222280873726893,0.197,0.166,5.08986230051666e-09
"AL450998.2",9.30825499561862e-14,0.580992476042092,0.027,0.016,5.11684085364151e-09
"PIGB",9.46586279867204e-14,0.391063591824164,0.07,0.052,5.203479439058e-09
"LY6G5C",9.48508513962759e-14,0.611286610021327,0.024,0.014,5.21404615210469e-09
