"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"839","COMMD8",3.88802939627885e-10,-0.276186249806903,0.132,0.246,6.33554390123639e-06
"840","EPB41L4A-AS1",3.89583773844354e-10,0.335219649845266,0.322,0.188,6.34826759479375e-06
"841","NRDC",4.26925929346251e-10,-0.321951276678112,0.25,0.377,6.95675801869716e-06
"842","RAPGEF1",4.34462834701771e-10,-0.282263517150888,0.12,0.234,7.07957189146535e-06
"843","F2R",5.38517621522314e-10,-0.317505238887757,0.083,0.184,8.7751446427061e-06
"844","RAC2",5.39096684554347e-10,-0.300517840811355,0.578,0.712,8.78458047481309e-06
"845","BBIP1",5.55033099706167e-10,-0.298176332612054,0.149,0.266,9.04426435971199e-06
"846","SPEN",5.66929473389592e-10,-0.45312484149866,0.33,0.444,9.23811576888341e-06
"847","ARPC1B",5.94128911294447e-10,-0.337678107253069,0.167,0.285,9.68133060954302e-06
"848","MT-ND4",5.98376394174765e-10,0.398085036613407,0.868,0.829,9.7505433430778e-06
"849","AC013264.1",6.0486069839787e-10,0.31160012943675,0.104,0.026,9.8562050803933e-06
"850","GBP4",6.05005174775605e-10,-0.292380477440512,0.148,0.268,9.85855932296848e-06
"851","BUB3",6.66598654403489e-10,-0.291662711617214,0.551,0.673,1.08622250735048e-05
"852","CTSB",6.78589085161364e-10,-0.389132397275537,0.19,0.31,1.10576091427044e-05
"853","MTHFD1",6.81955280036007e-10,-0.290903108283348,0.059,0.143,1.11124612881867e-05
"854","SLC9B2",7.12244834885874e-10,0.327677676066831,0.22,0.107,1.16060295844653e-05
"855","TMEM14B",7.1907985721422e-10,-0.366817247662613,0.35,0.465,1.17174062733057e-05
"856","BARD1",7.49726343838987e-10,-0.260711627354898,0.049,0.131,1.22167907728563e-05
"857","CNIH4",7.52519674086529e-10,-0.377325789074207,0.253,0.378,1.226230808924e-05
"858","NDUFS8",7.67034771910508e-10,-0.318732532246865,0.341,0.466,1.24988316082817e-05
"859","DCAF11",7.68806981887243e-10,-0.28632481892242,0.157,0.278,1.25277097698526e-05
"860","SF3B5",8.09716079974495e-10,0.324276858453523,0.672,0.542,1.31943235231844e-05
"861","PRKAG1",8.55505877061481e-10,-0.302343370626954,0.152,0.268,1.39404682667168e-05
"862","MIF",8.67324587601746e-10,0.294652080126161,0.919,0.908,1.41330541549705e-05
"863","RPF2",8.80118576630513e-10,0.370000865877594,0.349,0.218,1.43415322061942e-05
"864","SNX10",8.80169199646753e-10,-0.298820689398693,0.104,0.209,1.43423571082438e-05
"865","ATG2B",8.82315091727436e-10,-0.253626698578872,0.074,0.167,1.43773244196986e-05
"866","ARMCX3",8.89277038087966e-10,-0.303085789088674,0.178,0.299,1.44907693356434e-05
"867","AHCY",8.93032820112271e-10,0.280196723013402,0.206,0.095,1.45519698037295e-05
"868","TALDO1",9.20625541270249e-10,-0.290170812623428,0.356,0.498,1.50015931949987e-05
"869","LSM10",9.52858834044514e-10,-0.334521946331753,0.342,0.471,1.55268347007554e-05
"870","SYNCRIP",9.84243531048751e-10,0.36071431809031,0.605,0.488,1.60382483384394e-05
"871","EED",1.00034923632362e-09,-0.41193426748162,0.144,0.255,1.63006908058933e-05
"872","ANKRD37",1.00827134630454e-09,0.291609228384098,0.196,0.089,1.64297815880325e-05
"873","SEPHS2",1.04933648602927e-09,-0.335027238417531,0.171,0.287,1.70989380398469e-05
"874","SERBP1",1.13102951174253e-09,0.306819842873861,0.865,0.85,1.84301258938445e-05
"875","RCN2",1.1440435195723e-09,-0.33214756026847,0.189,0.31,1.86421891514307e-05
"876","PRDX3",1.15458770702793e-09,-0.343084757211566,0.354,0.47,1.88140066860202e-05
"877","MYADM",1.18250253900674e-09,0.727581602452758,0.263,0.152,1.92688788731149e-05
"878","GGA2",1.18506215382913e-09,0.336842603550157,0.203,0.096,1.93105877966457e-05
"879","MRPS11",1.2096907390385e-09,-0.307760813159191,0.166,0.277,1.97119105926324e-05
"880","MAT2B",1.24168003093938e-09,-0.329994782537467,0.384,0.509,2.02331761041572e-05
"881","RAB24",1.25934584353664e-09,-0.279122125767135,0.074,0.166,2.05210405204296e-05
"882","VEZT",1.26782996704447e-09,-0.337483942080497,0.15,0.26,2.06592893129897e-05
"883","JOSD2",1.30048578118243e-09,-0.298485721194584,0.155,0.266,2.11914158043677e-05
"884","GNG5",1.35160642410506e-09,-0.254575653050443,0.769,0.833,2.20244266807919e-05
"885","PPRC1",1.37495667599782e-09,0.307637290868872,0.294,0.167,2.24049190353845e-05
"886","TBK1",1.40900226048938e-09,-0.295185327329346,0.076,0.17,2.29596918346744e-05
"887","SLBP",1.4144947525246e-09,0.345633195985883,0.347,0.214,2.30491919923883e-05
"888","FGD3",1.42231149560262e-09,-0.303483814897975,0.11,0.213,2.31765658208447e-05
"889","KPNA2",1.4545508770907e-09,0.375089115325962,0.383,0.255,2.3701906542193e-05
"890","TET2",1.4667375201965e-09,-0.312784241373083,0.078,0.168,2.3900487891602e-05
"891","CD3EAP",1.524306400499e-09,0.252046594167377,0.144,0.053,2.48385727961312e-05
"892","ZYX",1.53286331273836e-09,-0.354566515008026,0.376,0.502,2.49780076810716e-05
"893","PRPF19",1.54418356506828e-09,0.328180916716792,0.358,0.224,2.51624711927876e-05
"894","COPE",1.58052116223792e-09,-0.301897591121797,0.596,0.701,2.57545923386669e-05
"895","TOMM5",1.66847492453383e-09,0.37388279100716,0.549,0.437,2.71877988952787e-05
"896","NIFK",1.73727891753275e-09,0.370267595045118,0.554,0.428,2.83089599611961e-05
"897","NCKAP1L",1.83855158571335e-09,-0.298162559348281,0.142,0.25,2.99591980891991e-05
"898","UBALD2",1.86165980103119e-09,-0.283425579190911,0.105,0.203,3.03357464578033e-05
"899","ENO2",1.94463588733918e-09,0.259439598063394,0.147,0.056,3.16878417841919e-05
"900","ARL5A",2.06632076884882e-09,0.295041344998872,0.416,0.281,3.36706969283916e-05
"901","UPP1",2.08002080758053e-09,0.41794726459281,0.271,0.154,3.38939390595248e-05
"902","MCOLN2",2.25333524435349e-09,0.357627331958292,0.195,0.093,3.67180978067401e-05
"903","SMIM19",2.2607458666941e-09,-0.308723433765746,0.114,0.214,3.68388538977803e-05
"904","NOC2L",2.28564382962945e-09,0.333898970898076,0.416,0.28,3.72445662038119e-05
"905","CARHSP1",2.32826335412277e-09,-0.279829857489378,0.136,0.246,3.79390513554305e-05
"906","PITPNC1",2.34857555015404e-09,0.338255569578115,0.234,0.121,3.82700385897601e-05
"907","SMIM29",2.446086670966e-09,-0.252687616359763,0.107,0.21,3.98589823033909e-05
"908","CD63",2.71073617041147e-09,-0.332332812431017,0.538,0.65,4.41714458968549e-05
"909","UBA3",2.76863855446875e-09,-0.315193738321007,0.163,0.273,4.51149652450682e-05
"910","DUSP10",2.85419087899055e-09,0.34403016669641,0.148,0.058,4.6509040373151e-05
"911","IFT57",2.87477073363742e-09,0.267201208888407,0.17,0.072,4.68443891046217e-05
"912","CLINT1",3.09248496949511e-09,0.282697876449233,0.275,0.152,5.03920425779228e-05
"913","ETHE1",3.10287002932286e-09,-0.270234438923538,0.104,0.203,5.0561267127816e-05
"914","SYTL2",3.20364080366425e-09,-0.30349535418994,0.099,0.197,5.22033268957089e-05
"915","C16orf87",3.21922596902833e-09,-0.31143057658337,0.11,0.207,5.24572871653166e-05
"916","CFLAR",3.26838552276104e-09,-0.274644774998839,0.754,0.833,5.32583420933911e-05
"917","USP48",3.41132969490514e-09,-0.305478626647174,0.16,0.271,5.55876173784793e-05
"918","FBXW11",3.44968036343348e-09,-0.298539682168077,0.177,0.296,5.62125415221485e-05
"919","IKBKB",3.61995571296609e-09,-0.294938041249784,0.125,0.229,5.89871783427825e-05
"920","PAPOLA",3.72958110000687e-09,-0.305206037380816,0.589,0.684,6.0773524024612e-05
"921","TCIRG1",4.0547036007571e-09,-0.291614450739676,0.117,0.217,6.60713951743369e-05
"922","TMSB10",4.20366517573115e-09,-0.273131132998045,0.939,0.949,6.84987240385392e-05
"923","SLC39A10",4.2268407111972e-09,0.254967160353933,0.152,0.061,6.88763693889584e-05
"924","UCK2",4.25330834120478e-09,0.255978782010555,0.191,0.088,6.93076594199319e-05
"925","SLC1A4",4.34173323774628e-09,-0.300653552572388,0.05,0.127,7.07485431090757e-05
"926","FOXP4",4.35536053851743e-09,0.274362373561759,0.112,0.035,7.09705999751415e-05
"927","TKT",4.77336235065256e-09,0.363642360443013,0.398,0.274,7.77819395038836e-05
"928","DHRS7",4.79171335104678e-09,-0.292080590093367,0.343,0.466,7.80809690553072e-05
"929","RHEB",4.8529221660941e-09,0.325218677955674,0.545,0.405,7.90783666965034e-05
"930","TRBV19",4.9917980519878e-09,-0.528298721408635,0.053,0.134,8.13413492571413e-05
"931","RAC1",5.39898021620597e-09,-0.338131262425694,0.553,0.645,8.79763826230763e-05
"932","CCL20",5.45866329458006e-09,1.67097542449389,0.062,0.15,8.89489183851821e-05
"933","HSPA1A",5.64575131987401e-09,-0.398823427740213,0.086,0.178,9.19975177573469e-05
"934","DDX18",5.69109319434207e-09,0.311006810435307,0.628,0.516,9.27363636018041e-05
"935","CALM2",5.75163762632957e-09,0.295341864463116,0.887,0.833,9.37229351210404e-05
"936","RSBN1",5.78995240200537e-09,0.266221160691048,0.25,0.134,9.43472743906775e-05
"937","ANP32E",5.9422375859787e-09,-0.374547987154499,0.34,0.458,9.6828761463523e-05
"938","ITM2C",5.97757945305341e-09,0.448125002480915,0.334,0.21,9.74046571875053e-05
"939","CLEC2D",6.18986030066828e-09,-0.265008266706004,0.807,0.879,0.00010086377359939
"940","C5orf24",6.31019720850064e-09,-0.298060677426602,0.132,0.234,0.000102824663512518
"941","TLN1",6.53134221798401e-09,-0.31934744397514,0.368,0.491,0.000106428221442049
"942","TFRC",6.63375580751763e-09,-0.363853706965356,0.289,0.406,0.0001080970508835
"943","MYDGF",6.74373268439634e-09,0.330280395674822,0.638,0.527,0.000109889124092238
"944","CANX",7.08545997982049e-09,0.348346047117798,0.53,0.414,0.000115457570371175
"945","USP36",7.24688241724795e-09,0.283503965786053,0.295,0.167,0.000118087948989055
"946","SLTM",7.33878171162984e-09,-0.306722326737424,0.461,0.581,0.000119585447991008
"947","BID",7.85457304720791e-09,0.291447267062066,0.177,0.082,0.000127990267804253
"948","SCAND1",7.87153533796889e-09,-0.304480458563259,0.5,0.613,0.000128266668332203
"949","PLIN3",8.11507788565177e-09,-0.268299072984355,0.088,0.179,0.000132235194146696
"950","MTHFS",8.12182221471662e-09,0.253634320589681,0.154,0.064,0.000132345092988807
"951","IVNS1ABP",8.14347096138601e-09,-0.466032378408113,0.33,0.441,0.000132697859315785
"952","GTPBP4",8.33000574342571e-09,0.355581355908895,0.566,0.439,0.000135737443589122
"953","COX5B",8.70903773089337e-09,-0.262905699192478,0.689,0.771,0.000141913769824908
"954","ACADM",9.71504682179367e-09,-0.269290844047653,0.122,0.221,0.000158306687961128
"955","ID3",9.9052069688166e-09,0.716571233635161,0.129,0.049,0.000161405347556866
"956","PITHD1",1.00676981743347e-08,0.326300454782253,0.374,0.246,0.000164053141750784
"957","PIN4",1.03645753458547e-08,-0.279549665028069,0.202,0.32,0.000168890755260703
"958","EML4",1.04459218872511e-08,0.314767826336605,0.371,0.243,0.000170216297152757
"959","TOMM22",1.05627338154353e-08,0.316635609888258,0.614,0.501,0.000172119747522518
"960","HDLBP",1.10710399705368e-08,-0.339198269980584,0.243,0.357,0.000180402596319897
"961","THYN1",1.11905075817487e-08,-0.284083452029147,0.154,0.261,0.000182349321044595
"962","KIF20B",1.13208513389875e-08,-0.317722204092652,0.143,0.248,0.000184473272568802
"963","EXOC2",1.14458360983016e-08,-0.329271506719426,0.202,0.316,0.000186509899221825
"964","GABARAP",1.19485713857313e-08,-0.268696728295392,0.669,0.765,0.000194701970730492
"965","SH3KBP1",1.19611247561267e-08,-0.314681288230533,0.371,0.499,0.000194906527901084
"966","NEAT1",1.29373092896459e-08,-0.308507888037973,0.528,0.659,0.000210813454874779
"967","ITGB7",1.38623957919535e-08,-0.327037843057044,0.176,0.284,0.000225887739429882
"968","TIFA",1.40122198725775e-08,0.290209446212267,0.159,0.068,0.000228329122823651
"969","CARS",1.4343092126051e-08,-0.30956778115829,0.404,0.52,0.000233720686194001
"970","LRRC59",1.51877503978569e-08,0.308145079463077,0.496,0.373,0.000247484392733078
"971","PPP1R12A",1.52478495389095e-08,-0.336172559929613,0.365,0.477,0.00024846370823653
"972","MPHOSPH8",1.69653752368477e-08,-0.267683489955032,0.437,0.569,0.000276450789484433
"973","CD27",1.69849280248669e-08,-0.460121605465111,0.462,0.57,0.000276769402165207
"974","ADGRE5",1.7180272116393e-08,0.466459120671332,0.768,0.694,0.000279952534136623
"975","RIOK1",1.80904790414397e-08,0.352285884059768,0.396,0.268,0.000294784355980259
"976","TSC22D4",1.86977934069277e-08,-0.284458226781365,0.241,0.36,0.000304680543565888
"977","CALR",1.91146093305365e-08,0.317141966009392,0.718,0.595,0.000311472559041092
"978","STK4",1.93137880697664e-08,0.368083182156114,0.722,0.652,0.000314718176596843
"979","XBP1",1.94354317711043e-08,0.377478490503282,0.677,0.588,0.000316700360710145
"980","EVI2B",1.97510201898747e-08,-0.287473407059211,0.292,0.42,0.000321842873994008
"981","DARS",2.02248267848438e-08,0.305483016359514,0.452,0.317,0.000329563552459029
"982","NT5C",2.06560271133993e-08,-0.322815786786448,0.237,0.356,0.000336589961812841
"983","WNK1",2.07819591598137e-08,-0.307602040440053,0.362,0.484,0.000338642024509164
"984","CCT7",2.12557213113835e-08,0.308540417334637,0.68,0.581,0.000346361978768993
"985","UBASH3B",2.34144192632358e-08,-0.261527591812741,0.049,0.121,0.000381537961894427
"986","NFATC3",2.44857262225423e-08,-0.313263832857634,0.163,0.266,0.000398994908796327
"987","TRMT10C",2.48850049085959e-08,0.323196907898059,0.427,0.303,0.00040550115498557
"988","DPH2",2.53649317469786e-08,0.290562012739783,0.303,0.184,0.000413321562817017
"989","RB1CC1",2.59864506696186e-08,-0.310978719197314,0.262,0.377,0.000423449213661434
"990","NDUFV1",2.60782273009259e-08,-0.318525241068197,0.266,0.374,0.000424944713868588
"991","NDUFC1",2.61365890119393e-08,-0.281821922413275,0.38,0.491,0.00042589571794955
"992","EIF2S1",2.68332533119218e-08,0.339941869401758,0.547,0.434,0.000437247862717766
"993","DDX24",2.71361919888534e-08,0.274742521250482,0.732,0.637,0.000442184248458366
"994","FKBP1A",2.77699899425372e-08,-0.297937428346299,0.617,0.712,0.000452511986113644
"995","TMEM70",2.79826238636659e-08,-0.446044976764492,0.366,0.458,0.000455976855858436
"996","UHRF1BP1L",2.80010153366506e-08,-0.319326888901962,0.281,0.395,0.000456276544910722
"997","HMGN3",2.86645165962839e-08,-0.32082775157862,0.164,0.27,0.000467088297936446
"998","ZNRD1",2.89431049586696e-08,-0.267137831934595,0.391,0.508,0.000471627895301522
"999","CEMIP2",2.92343899828193e-08,-0.306766377646136,0.232,0.346,0.000476374384770041
"1000","TRADD",2.98696543484848e-08,-0.300929699042917,0.13,0.228,0.000486726017608559
"1001","SRSF10",3.108900038528e-08,0.271564551717183,0.707,0.609,0.000506595261278138
"1002","RSBN1L",3.13829489413557e-08,-0.308313753640031,0.256,0.364,0.000511385152999391
"1003","IRF7",3.17733152765797e-08,-0.280167867579145,0.399,0.524,0.000517746172431866
"1004","CTNNB1",3.35964545459833e-08,-0.325132057888839,0.218,0.323,0.000547454226826798
"1005","POLB",3.39816926987372e-08,-0.265951249400936,0.172,0.281,0.000553731682525922
"1006","HAPLN3",3.51265127392536e-08,-0.257254765205219,0.095,0.182,0.000572386525086137
"1007","NUDT5",3.60919613432192e-08,-0.315697717930193,0.325,0.43,0.000588118510087758
"1008","DDX17",3.67073227424424e-08,-0.303503205095985,0.467,0.565,0.000598145824088098
"1009","SLC25A38",3.77526667734167e-08,0.273223460267181,0.286,0.171,0.000615179705072824
"1010","UBE2E3",3.81010285118158e-08,-0.301573126223249,0.306,0.428,0.000620856259600039
"1011","IFI35",3.84542529858834e-08,-0.27591842639828,0.264,0.384,0.000626612052404971
"1012","SMIM15",3.95471164759109e-08,-0.312442363873695,0.257,0.366,0.000644420262974968
"1013","SMS",3.98297637086563e-08,0.346210709964954,0.326,0.211,0.000649025999632554
"1014","LASP1",3.98915512320724e-08,-0.272044728118563,0.117,0.213,0.00065003282732662
"1015","MX2",4.0065020663672e-08,0.427790937275827,0.216,0.12,0.000652859511714535
"1016","KLRB1",4.02716342833702e-08,-0.268353902365939,0.086,0.174,0.000656226280647517
"1017","USP22",4.05184977852896e-08,-0.310498967115029,0.166,0.267,0.000660248921411293
"1018","EZR",4.20950541526212e-08,0.55878732617885,0.852,0.837,0.000685938907416963
"1019","ARL6IP4",4.22256774670432e-08,-0.303344016091131,0.448,0.556,0.000688067414325469
"1020","FAM96A",4.26878799358989e-08,-0.30872983130628,0.229,0.335,0.000695599003555473
"1021","SNRPE",4.30292640887727e-08,0.316335934108068,0.663,0.579,0.000701161858326551
"1022","BTN3A2",4.35596754734423e-08,-0.2788654249669,0.219,0.337,0.000709804911839742
"1023","TRAFD1",4.5814614743589e-08,-0.264052741535377,0.125,0.218,0.000746549147246783
"1024","MDN1",4.59960730126686e-08,0.265928880066346,0.213,0.111,0.000749506009741434
"1025","PPM1B",4.6870636870629e-08,-0.287863310330286,0.156,0.256,0.000763757027806899
"1026","AKAP11",4.80460674043646e-08,-0.308687768679926,0.118,0.211,0.000782910668354122
"1027","BLOC1S1",4.99121860938757e-08,-0.297353153782236,0.199,0.307,0.000813319072399705
"1028","PHF20L1",5.08357622450357e-08,-0.26574330882917,0.314,0.433,0.000828368745782857
"1029","LAPTM5",5.22173753751083e-08,-0.303766692936077,0.511,0.615,0.00085088213173739
"1030","LGALS8",5.23548559218041e-08,-0.293798818126606,0.219,0.327,0.000853122377245798
"1031","FDPS",5.38973727891899e-08,-0.298879659485054,0.262,0.371,0.000878257689599849
"1032","FUNDC2",5.48608539784213e-08,0.293922640380266,0.551,0.428,0.000893957615578375
"1033","RHBDF2",5.52636855499969e-08,0.274352010994721,0.155,0.07,0.000900521756037199
"1034","POLR2G",5.67431613036573e-08,-0.297987250020361,0.296,0.408,0.000924629813443096
"1035","HNRNPF",5.85676384997974e-08,0.286895042822484,0.836,0.794,0.000954359669354199
"1036","LSM7",6.02201855059795e-08,0.303558764410751,0.681,0.577,0.000981287922819935
"1037","EIF4E2",6.14922482643392e-08,-0.260698456363934,0.253,0.364,0.00100201618546741
"1038","NR4A1",6.43061406589729e-08,0.968247855090305,0.585,0.515,0.00104786856203796
"1039","ESYT1",6.43618879402061e-08,-0.279871660049718,0.142,0.242,0.00104877696398566
"1040","UQCRC1",6.44410773056164e-08,-0.303095962749208,0.381,0.495,0.00105006735469502
"1041","CTPS1",6.62598896523093e-08,0.274249742479441,0.296,0.182,0.00107970490188438
"1042","TIMM8A",6.6670025609899e-08,0.261423736445434,0.22,0.118,0.0010863880673133
"1043","RPIA",6.68776676753817e-08,0.318349177053756,0.402,0.281,0.00108977159477034
"1044","PTPRE",7.04536681812543e-08,-0.339014401433857,0.231,0.331,0.00114804252301354
"1045","EWSR1",7.63349167582305e-08,-0.251256879102959,0.728,0.805,0.00124387746857537
"1046","AQP3",7.71535616690125e-08,0.496719273477969,0.136,0.057,0.00125721728739656
"1047","ATP2B1",7.86703673612516e-08,0.29293332054091,0.19,0.097,0.0012819336361516
"1048","RNF126",7.99798267270158e-08,0.273413038385148,0.289,0.174,0.00130327127651672
"1049","UCHL3",8.3888899779791e-08,0.253584045483092,0.219,0.118,0.00136696962191169
"1050","TUBB4B",8.59837077640335e-08,0.380233676580772,0.478,0.37,0.00140110451801493
"1051","ACAP2",8.67328692648122e-08,-0.28729349910322,0.194,0.298,0.00141331210467011
"1052","GNL2",8.896644843029e-08,0.289909243830081,0.37,0.253,0.00144970827717157
"1053","PMAIP1",9.27574099672175e-08,0.420007242791775,0.45,0.324,0.00151148199541581
"1054","SDAD1",9.45796492806766e-08,0.299357354196349,0.395,0.271,0.00154117538502862
"1055","ANK3",9.50771323335273e-08,0.252012607833904,0.123,0.047,0.00154928187137483
"1056","TSEN15",9.73884420424903e-08,-0.256312838467403,0.195,0.3,0.00158694466308238
"1057","ICAM2",9.9932332959755e-08,0.283495233640733,0.23,0.131,0.00162839736557921
"1058","STAG2",1.00227682961502e-07,-0.296905790030014,0.301,0.413,0.00163321009385767
"1059","OSTC",1.03203441863938e-07,0.319567835014055,0.584,0.46,0.00168170008517287
"1060","ANXA6",1.08435983494666e-07,-0.336837943812198,0.283,0.395,0.00176696435104559
"1061","RPS17",1.09313809832986e-07,0.271012545349588,0.321,0.207,0.0017812685312285
"1062","CCT3",1.11347057654145e-07,0.284221273962008,0.677,0.58,0.0018144003044743
"1063","NUDT21",1.1537038212556e-07,-0.298765709010449,0.378,0.478,0.001879960376736
"1064","TRIM69",1.15968393597181e-07,-0.276359906902344,0.265,0.376,0.00188970497366606
"1065","MRPL41",1.17673048020614e-07,-0.253456483387801,0.545,0.647,0.0019174823174959
"1066","CGGBP1",1.29593844180655e-07,-0.301470839169297,0.246,0.35,0.00211173169092377
"1067","RGS1",1.30040958343132e-07,-0.332949978203317,0.106,0.2,0.00211901741620133
"1068","DDRGK1",1.51145638106171e-07,-0.281349555602647,0.228,0.335,0.00246291817294006
"1069","HIGD2A",1.52986185357135e-07,-0.271793175311569,0.527,0.63,0.00249290989039452
"1070","FADD",1.56436048989845e-07,-0.267362730708397,0.139,0.232,0.00254912541828953
"1071","IL2RG",1.56483812210207e-07,-0.356871386726863,0.314,0.423,0.00254990371996532
"1072","MAX",1.61691731695635e-07,0.260861307366738,0.476,0.346,0.00263476676798037
"1073","FOXP1",1.65876949080995e-07,0.356876604292054,0.671,0.559,0.00270296488527481
"1074","BICDL1",1.68611378634415e-07,0.369367989548098,0.45,0.332,0.00274752241484779
"1075","LTBP4",1.70688701335273e-07,0.396420809798017,0.461,0.349,0.00278137238825828
"1076","FAM129A",1.77806361713344e-07,0.357187042797233,0.536,0.419,0.00289735466411894
"1077","PFKP",1.8023922615469e-07,0.302525120178512,0.497,0.376,0.00293699819019068
"1078","HNRNPA0",1.91186121570148e-07,0.301730325983281,0.778,0.716,0.00311537785098556
"1079","EIF4A1",1.94979586653938e-07,0.252832706860752,0.407,0.28,0.00317719236452593
"1080","BAG1",1.95650020046488e-07,0.301643708619714,0.47,0.35,0.00318811707665752
"1081","IL23A",1.96857695773071e-07,0.465640853913887,0.114,0.045,0.00320779615262219
"1082","SNU13",1.99920698937938e-07,0.255018099910214,0.826,0.798,0.0032577077891937
"1083","C15orf40",2.04219471763303e-07,-0.257447696747864,0.138,0.229,0.00332775629238302
"1084","ALG3",2.0579757515201e-07,0.290457245951631,0.338,0.224,0.003353471487102
"1085","EOMES",2.0721514671195e-07,0.348926538688241,0.159,0.078,0.00337657081567122
"1086","USP33",2.16026773055082e-07,-0.253909128445835,0.127,0.217,0.00352015626693257
"1087","M6PR",2.1876509585104e-07,0.314176933391808,0.508,0.384,0.00356477723689269
"1088","AES",2.34425996376091e-07,-0.305306309341193,0.305,0.412,0.0038199716109484
"1089","DCP2",2.34576165570787e-07,-0.265028141447265,0.141,0.234,0.00382241861797598
"1090","TSG101",2.38037110315393e-07,-0.25584207367024,0.201,0.305,0.00387881471258933
"1091","TCP1",2.42080023444816e-07,0.283425536142986,0.533,0.423,0.00394469398203327
"1092","EIF3F",2.42149563906151e-07,0.276885238932948,0.742,0.663,0.00394582714385073
"1093","SOD2",2.42786135552702e-07,0.329247471970955,0.221,0.127,0.00395620007883128
"1094","CHST11",2.73238240235815e-07,-0.29862118970426,0.142,0.235,0.0044524171246426
"1095","RARA",2.74371050899398e-07,0.304157100110333,0.25,0.147,0.00447087627440568
"1096","CTSA",2.74832420354274e-07,-0.265431847668607,0.14,0.232,0.0044783942896729
"1097","LARP7",2.75709923023302e-07,-0.277050101467897,0.173,0.27,0.00449269319566471
"1098","MRPL3",2.80512984179187e-07,0.287784682938016,0.445,0.323,0.00457095907719985
"1099","CDKN1A",2.84373570248809e-07,0.456048631985107,0.343,0.238,0.00463386732720434
"1100","C4orf3",2.97274668906279e-07,-0.277372469734285,0.539,0.644,0.00484409072982782
"1101","TMEM179B",3.00566112632841e-07,-0.278941877613916,0.285,0.385,0.00489772480535215
"1102","SMDT1",3.09420364495862e-07,0.289018772423862,0.435,0.318,0.00504200483946008
"1103","USP8",3.10172614924367e-07,-0.267866703454536,0.234,0.335,0.00505426276019256
"1104","TGOLN2",3.11018837361893e-07,-0.27810972477918,0.247,0.349,0.00506805195481205
"1105","TNIK",3.13609753511606e-07,0.273043745247615,0.279,0.172,0.00511027093347161
"1106","PTPRJ",3.19361611276357e-07,-0.29291967181221,0.103,0.185,0.00520399745574824
"1107","GOLGA4",3.22690313539184e-07,-0.316813066895779,0.382,0.487,0.005258238659121
"1108","PCK2",3.263668479314e-07,-0.266814310708412,0.141,0.232,0.00531814778704216
"1109","THUMPD3-AS1",3.32028856422357e-07,0.31413724263298,0.229,0.132,0.00541041021540231
"1110","ACTA2",3.33488436828273e-07,-0.299601357371688,0.104,0.188,0.0054341940781167
"1111","MIIP",3.34097119465177e-07,-0.262785842803737,0.123,0.209,0.00544411256168506
"1112","LAMTOR1",3.56091411737176e-07,-0.273111365719205,0.385,0.487,0.00580250955425728
"1113","NABP2",3.62614406793327e-07,-0.27861856725246,0.12,0.203,0.00590880175869726
"1114","PPP6R1",3.71746535032229e-07,-0.281905155906785,0.133,0.224,0.00605760978835017
"1115","TARSL2",3.76649588906682e-07,-0.267727866017537,0.152,0.249,0.00613750505123438
"1116","NUDT22",4.20012395659221e-07,-0.270399255910423,0.167,0.261,0.006844101987267
"1117","RAB3GAP1",4.31156864808155e-07,-0.258775967134266,0.118,0.202,0.00702570111204889
"1118","LGALS1",4.39210155476333e-07,0.487079827630343,0.426,0.314,0.00715692948348685
"1119","SYNGR2",4.84796725834353e-07,0.308308411166264,0.633,0.534,0.00789976264747079
"1120","C4orf48",4.98013428383925e-07,-0.27655757214691,0.465,0.569,0.00811512881551607
"1121","CRTAM",5.12954897313408e-07,0.594433914623051,0.688,0.648,0.00835860005172198
"1122","MOB3A",5.25596353755492e-07,-0.259041299078926,0.098,0.175,0.00856459258444574
"1123","ESF1",5.74477065001213e-07,0.263271162980042,0.355,0.238,0.00936110377419476
"1124","POLR2H",5.95676727867519e-07,0.274995131711091,0.309,0.204,0.00970655228060122
"1125","REEP5",6.23372090027715e-07,-0.267248606519336,0.549,0.638,0.0101578482070016
"1126","RANBP1",6.36018890353228e-07,0.308404356062616,0.578,0.502,0.0103639278183059
"1127","PCGF5",6.50624184429791e-07,0.27310474924531,0.398,0.275,0.0106019210852834
"1128","TMEM123",6.53405796755375e-07,0.315107755671976,0.419,0.306,0.0106472474581288
"1129","DECR1",6.63308665157189e-07,-0.257493257453303,0.137,0.224,0.0108086146987364
"1130","RIPOR2",7.12211860368789e-07,0.266797682430666,0.171,0.089,0.0116054922647094
"1131","INPP5K",7.32437618078099e-07,-0.25310086132009,0.12,0.204,0.0119350709865826
"1132","OSBPL8",7.58233114225407e-07,-0.262651743334357,0.189,0.287,0.012355408596303
"1133","PAK2",8.27307371713629e-07,-0.271969064387991,0.535,0.629,0.0134809736220736
"1134","GRWD1",8.60965389834862e-07,0.285292654041428,0.364,0.256,0.0140294310273591
"1135","PHB",8.84833565812176e-07,0.275603478327937,0.533,0.424,0.0144183629549094
"1136","EPSTI1",9.00513601060314e-07,-0.284248802594349,0.163,0.256,0.0146738691292778
"1137","IAH1",9.16031277596875e-07,-0.267460918381678,0.264,0.355,0.0149267296684411
"1138","REX1BD",9.8793609058223e-07,-0.263433763973212,0.197,0.292,0.0160984185960374
